entity_text,base_url,subdiv_name_proper,rayon_name_proper,oblast_name_proper,n
vko-ulan-targyn,https://www.gov.kz/memleket/entities/vko-ulan-targyn,Таргынский сельский округ,Уланский район,Восточно-казахстанская область,1
vko-ulan-ablaketka,https://www.gov.kz/memleket/entities/vko-ulan-ablaketka,Аблакетский сельский округ,Уланский район,Восточно-казахстанская область,1
vko-ulan-aiyrtau,https://www.gov.kz/memleket/entities/vko-ulan-aiyrtau,Айыртауский сельский округ,Уланский район,Восточно-казахстанская область,1
vko-ulan-azov,https://www.gov.kz/memleket/entities/vko-ulan-azov,Азовский сельский округ,Уланский район,Восточно-казахстанская область,1
vko-ulan-bozanbay,https://www.gov.kz/memleket/entities/vko-ulan-bozanbay,Бозанбайский сельский округ,Уланский район,Восточно-казахстанская область,1
vko-ulan-asubulak,https://www.gov.kz/memleket/entities/vko-ulan-asubulak,Асубулакский сельский округ,Уланский район,Восточно-казахстанская область,1
vko-ulan-bagrationov,https://www.gov.kz/memleket/entities/vko-ulan-bagrationov,Багратионовский сельский округ,Уланский район,Восточно-казахстанская область,1
vko-ulan-almasay,https://www.gov.kz/memleket/entities/vko-ulan-almasay,Алмасайский сельский округ,Уланский район,Восточно-казахстанская область,1
vko-ulan-oskemen,https://www.gov.kz/memleket/entities/vko-ulan-oskemen,Усть-каменогорский сельский округ,Уланский район,Восточно-казахстанская область,1
vko-ulan-kamenka,https://www.gov.kz/memleket/entities/vko-ulan-kamenka,Каменский сельский округ,Уланский район,Восточно-казахстанская область,1
vko-ulan-kaisenova,https://www.gov.kz/memleket/entities/vko-ulan-kaisenova,посёлок Касым Кайсеновый,Уланский район,Восточно-казахстанская область,1
vko-ulan-toktarov,https://www.gov.kz/memleket/entities/vko-ulan-toktarov,Толеген Тохтаровский сельский округ,Уланский район,Восточно-казахстанская область,1
vko-ulan-eginsu,https://www.gov.kz/memleket/entities/vko-ulan-eginsu,Егинсуский сельский округ,Уланский район,Восточно-казахстанская область,1
vko-ulan-ognevka,https://www.gov.kz/memleket/entities/vko-ulan-ognevka,посёлок Огневка,Уланский район,Восточно-казахстанская область,1
vko-tarbagatay-akzhar,https://www.gov.kz/memleket/entities/vko-tarbagatay-akzhar,NA,Тарбагатайский район,Восточно-казахстанская область,1
vko-tarbagatay-kuigan,https://www.gov.kz/memleket/entities/vko-tarbagatay-kuigan,NA,Тарбагатайский район,Восточно-казахстанская область,1
vko-tarbagatay-tugyl,https://www.gov.kz/memleket/entities/vko-tarbagatay-tugyl,NA,Тарбагатайский район,Восточно-казахстанская область,1
vko-tarbagatay-zhetyaral,https://www.gov.kz/memleket/entities/vko-tarbagatay-zhetyaral,NA,Тарбагатайский район,Восточно-казахстанская область,1
vko-tarbagatay-manyrak,https://www.gov.kz/memleket/entities/vko-tarbagatay-manyrak,NA,Тарбагатайский район,Восточно-казахстанская область,1
vko-tarbagatay-zhanaauyl,https://www.gov.kz/memleket/entities/vko-tarbagatay-zhanaauyl,NA,Тарбагатайский район,Восточно-казахстанская область,1
vko-tarbagatay-karasu,https://www.gov.kz/memleket/entities/vko-tarbagatay-karasu,NA,Тарбагатайский район,Восточно-казахстанская область,1
vko-kurchum-abay,https://www.gov.kz/memleket/entities/vko-kurchum-abay,NA,Курчумский район,Восточно-казахстанская область,1
vko-kurchum-kuigan,https://www.gov.kz/memleket/entities/vko-kurchum-kuigan,NA,Курчумский район,Восточно-казахстанская область,1
vko-kurchum-kalgutty,https://www.gov.kz/memleket/entities/vko-kurchum-kalgutty,NA,Курчумский район,Восточно-казахстанская область,1
vko-kurchum-kurchum,https://www.gov.kz/memleket/entities/vko-kurchum-kurchum,NA,Курчумский район,Восточно-казахстанская область,1
vko-kurchum-balykshy,https://www.gov.kz/memleket/entities/vko-kurchum-balykshy,NA,Курчумский район,Восточно-казахстанская область,1
vko-altay-solovev,https://www.gov.kz/memleket/entities/vko-altay-solovev,NA,NA,Восточно-казахстанская область,1
vko-altay-zhanabuktyrma,https://www.gov.kz/memleket/entities/vko-altay-zhanabuktyrma,NA,NA,Восточно-казахстанская область,1
